BrandName,Details,Sizes,MRP,SellPrice,Discount,Category,Colour
janasya,solid cotton lycra casual wear womens stitched blouse,,1029,514,50,Indianwear-Women,black
myshka,solid cotton round neck womens regular kurta,"Size:Large,Medium,Small,X-Large,XX-Large",4999,999,80,Indianwear-Women,green
varkala silk sarees,banarasi weave jacquard border and pallu with tassels & contrast blouse piece,,4500,1350,70,Indianwear-Women,multi
stop,womens regular fit printed face masks,,399,199,50,Indianwear-Women,multi
janasya,zari georgette party wear designer womens sarees,,2999,1049,65,Indianwear-Women,pink
ziyaa,printed crepe round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1234,555,55,Indianwear-Women,black
global desi,solid viscose v neck womens flared dress,"Size:XL,Large,Medium,Small,X-Small,XX-Large",,3699,0,Indianwear-Women,yellow
stop,womens stop printed calf length casual wear kurta,"Size:S,M,L,X-Small",1299,649,50,Indianwear-Women,off white
global desi,solid viscose regular fit womens trousers,"Size:XL,Large,Medium,Small,X-Small,XX-Large",,1699,0,Indianwear-Women,white
fusion beats,womens band neck slub top,"Size:Large,Medium,Small,X-Large,X-Small",1399,559,60,Indianwear-Women,natural
stop,womens printed calf length casual wear kurta,"Size:S,M,L,XL,X-Small,XX-Large",999,499,50,Indianwear-Women,blue
stop,printed rayon round neck womens regular tunic,"Size:XL,Large,Medium,Small,XX-Large",1299,649,50,Indianwear-Women,sky blue
ziyaa,printed rayon round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1943,777,60,Indianwear-Women,blue
yuris,motif cotton round neck womens salwar suit,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",3499,1399,60,Indianwear-Women,multi
global desi,viscose round neck women's top,"Size:XL,Large,Medium,Small,X-Small",1799,899,50,Indianwear-Women,blue
stop,solid mandarin collar straight fit womens kurta,"Size:S,M,L,X-Large,X-Small,XX-Large",1299,649,50,Indianwear-Women,yellow
juniper,bandhani mandarin collar straight fit womens kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1699,679,60,Indianwear-Women,jade
juniper,womens gold chanderi cotton dobby dupatta with fringed border,,1049,314,70,Indianwear-Women,gold
varanga,mandarin collar womens kurta,"Size:Large,Small,XX-Large",1999,999,50,Indianwear-Women,purple
stop,solid mandarin collar a-line womens kurta,"Size:S,M,L,XL,X-Small,XX-Large",1299,649,50,Indianwear-Women,turquoise
vastranand,solid zari silk blend festive wear womens regular saree,,5500,2200,60,Indianwear-Women,black
vastranand,solid zari polyester festive wear womens regular saree,,5555,2777,50,Indianwear-Women,navy
varanga,cotton womens ethnic palazzos,"Size:Large,Medium,Small,XX-Large",1599,719,55,Indianwear-Women,white
varanga,maxi pure cotton womens ethnic skirt,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,50,Indianwear-Women,pink
vastranand,floral zari linen festive wear womens regular saree,,4500,2025,55,Indianwear-Women,blue
janasya,womens dark blue poly crepe kurta (jne3413),"Size:Small,X-Large,XX-Large",1699,594,65,Indianwear-Women,blue
indya,shraddha kapoor for indya women blue floral yoke design anarkali kurta,"Size:Medium,XX-Large",2200,1100,50,Indianwear-Women,blue
myshka,printed cotton round neck womens dress,"Size:Small,X-Large",1599,719,55,Indianwear-Women,multi
biba,printed rayon round neck womens skirt kurta dupatta set,Size:38,7500,5250,30,Indianwear-Women,red
kami kubi,textured cotton round neck womens straight kurta,Size:X-Small,1999,899,55,Indianwear-Women,black
w,dobby viscose mandarin womens kurta,"Size:6,8,10,12,14,16,18",,2399,0,Indianwear-Women,blue
aurelia,printed round neck straight womens kurta,Size:Small,1299,649,50,Indianwear-Women,green
janasya,womens turquoise blue cotton straight kurti (jne3547),"Size:Large,Medium,X-Large,XX-Large",1499,824,45,Indianwear-Women,turquoise
aurelia,printed round neck cotton womens knee length kurta,"Size:Large,Medium,Small,X-Large,X-Small",1199,839,30,Indianwear-Women,yellow
ziyaa,floral round neck rayon womens salwar kurta and dupatta set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",4513,1805,60,Indianwear-Women,blue
myshka,solid cotton v neck womens kurta palazzo set,",Medium,Small,X-Large,XX-Large",3999,1199,70,Indianwear-Women,black
biba,printed round neck viscose womens straight fit dress,"Size:36,38",3599,2159,40,Indianwear-Women,off white
ritu kumar,round neck viscose blend womens long dress,"Size:Large,Medium,Small",,5700,0,Indianwear-Women,peacock
ziyaa,geometric round neck rayon womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2643,1057,60,Indianwear-Women,blue
global desi,floral viscose round neck womens regular kurta,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2499,1624,35,Indianwear-Women,maroon
aurelia,cotton lycra woven womens tights,"Size:Large,Small,X-Large,XX-Large",699,419,40,Indianwear-Women,yellow
ziyaa,printed round neck crepe womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2626,1050,60,Indianwear-Women,natural
w,printed round neck viscose womens calf length kurta,"Size:6,8,10,12,14,16,18",,2499,0,Indianwear-Women,brown
ziyaa,printed crepe mandarin womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1245,622,50,Indianwear-Women,black
global desi,floral cotton y neck womens ethnic set,"Size:XL,Large,Medium,Small,X-Small,XX-Large",,5999,0,Indianwear-Women,lilac
global desi,solid cotton square neck womens flared top,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2299,1839,20,Indianwear-Women,white
haute curry,printed round neck rayon womens flared dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1499,749,50,Indianwear-Women,brown
haute curry,printed shirt collar flex womens straight shirt dress,"Size:Large,Medium,Small,X-Large,X-Small",1499,749,50,Indianwear-Women,blue
sanaa,checks rayon tie up neck womens mid thigh length kurti,"Size:Large,Medium,Small,X-Large,XX-Large",1699,1189,30,Indianwear-Women,red
w,solid cotton flex regular fit womens casual parallel pants,"Size:6,8,10,12,14,16,18",,1799,0,Indianwear-Women,off white
and,printed v-neck polyester womens casual set,"Size:8,10,12,14,16",3499,2799,20,Indianwear-Women,sage
janasya,rayon womens kurta with pant and dupatta set,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",4699,1644,65,Indianwear-Women,mustard
janasya,womens peach poly crepe kurta (jne3366),"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1299,519,60,Indianwear-Women,peach
janasya,printed silk festive wear womens saree with blouse piece,,3619,1447,60,Indianwear-Women,peacock
myshka,solid cotton regular fit womens casual trousers,"Size:Large,Medium,Small,X-Large,XX-Large",1399,489,65,Indianwear-Women,grey
kami kubi,floral boat neck cotton womens a-line ethnic dress,"Size:Large,Medium,Small,X-Large",1499,674,55,Indianwear-Women,yellow
haute curry,embroidered rayon peter pan collar womens straight fit top,"Size:Large,Medium,Small,X-Large,X-Small",899,449,50,Indianwear-Women,grey
ziyaa,geometric rayon mandarin womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2550,1020,60,Indianwear-Women,blue
janasya,printed round neck crepe designer womens ethnic set,"Size:Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",2099,944,55,Indianwear-Women,maroon
w,printed viscose round neck womens ethnic set,"Size:6,8,10,12,14,16,18",,4999,0,Indianwear-Women,blue
neerus,floral dupion silk round neck womens regular kurta,"Size:Large,Medium,X-Large",1699,1359,20,Indianwear-Women,yellow
w,printed cambric round neck womens ethnic set,"Size:6,8,10,12,14,16,18",4999,3749,25,Indianwear-Women,yellow
varanga,womens v-neck solid kurta set,"Size:Small,X-Large,XX-Large",2999,1499,50,Indianwear-Women,teal
ziyaa,floral round neck rayon womens salwar kurta and dupatta set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",4140,1656,60,Indianwear-Women,maroon
amukti,solid mandarin regular fit womens kurti,"Size:X-Large,X-Small",1049,734,30,Indianwear-Women,natural
global desi,ethnic motifs polyester v-neck womens straight kurta,"Size:XL,Large,Medium,Small,X-Small,XX-Large",3299,2144,35,Indianwear-Women,pink mix
fusion beats,womens printed kurta,"Size:Large,Medium,Small,X-Large,XX-Large",1999,799,60,Indianwear-Women,pink
haute curry,womens rayon mandarin collar straight fit blouse,"Size:Medium,Small,X-Small",799,399,50,Indianwear-Women,red
varanga,womens round neck floral dresses,"Size:Large,Medium,Small,X-Large,XX-Large",2499,999,60,Indianwear-Women,yellow
yuris,floral cotton round neck womens kurta set,"Size:Large,Medium,Small,XX-Large,XXX-Large",3999,1399,65,Indianwear-Women,peach
yuris,motif cotton round neck womens salwar suit,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",3499,1399,60,Indianwear-Women,multi
biba,printed round neck rayon blend womens flared dress,"Size:32,34,36,38,40,42",2299,1379,40,Indianwear-Women,off white
varanga,womens self pattern palazzo,"Size:Large,Medium,Small,X-Large,XX-Large",1599,639,60,Indianwear-Women,gold
w,printed round neck cotton womens calf length kurta,"Size:6,8,10,12,14,16,18",,2799,0,Indianwear-Women,yellow
varanga,mirror work round neck womens kurta,"Size:Large,Medium,Small,X-Large,XX-Large",2599,1039,60,Indianwear-Women,magenta
haute curry,printed ankle length casual wear gather dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299,649,50,Indianwear-Women,black
juniper,round neck rayon cotton voile womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large",3797,1708,55,Indianwear-Women,ivory
vastranand,solid zari silk blend festive wear womens regular saree,,4995,1998,60,Indianwear-Women,black
vastranand,structured zari silk blend festive wear womens regular saree,,5900,2655,55,Indianwear-Women,white
varanga,round neck womens kurta,"Size:Large,Medium,Small,X-Large",1699,934,45,Indianwear-Women,peacock
vastranand,printed zari linen festive wear womens regular saree,,3475,1563,55,Indianwear-Women,maroon
varanga,embroidered silk round neck womens regular fit kurta,Size:Small,2999,1049,65,Indianwear-Women,purple
vastranand,stripes zari chiffon festive wear womens regular saree,,5700,3420,40,Indianwear-Women,red
juniper,printed boat neck rayon womens ethnic set,"Size:Large,Medium,Small,X-Large,X-Small",2699,1484,45,Indianwear-Women,grey
juniper,ethnic motifs round neck layered womens festive dress,"Size:Large,Medium,Small,X-Large,XX-Large",3499,2099,40,Indianwear-Women,navy
myshka,printed polyester v neck womens dress,Size:Small,1299,519,60,Indianwear-Women,navy
varanga,womens round neck solid kurta set,"Size:Large,Medium,Small,X-Large,XX-Large",3199,1599,50,Indianwear-Women,magenta
juniper,round neck rayon blend tiered designer women dresses,"Size:Medium,Small",3599,899,75,Indianwear-Women,peacock
de moza,womens solid full length pleated pants,"Size:Large,Medium,Small,X-Large,XX-Large",,1299,0,Indianwear-Women,grey
de moza,relaxed fit regular length polyester womens festive skirt,"Size:Large,Medium,Small,X-Large,XX-Large",1699,1019,40,Indianwear-Women,black
neerus,printed mulmul mandarin womens a line kurta,"Size:Large,Medium,Small,X-Large,XX-Large",2999,1799,40,Indianwear-Women,blue
myshka,printed cotton round neck womens kurta palazzo set,",Medium,Small,X-Large,XX-Large",5999,1199,80,Indianwear-Women,navy
myshka,printed crepe round neck womens dress,",Medium,Small,X-Large,XX-Large",1399,559,60,Indianwear-Women,pink
aurelia,mandarin straight designer womens kurtas,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1399,979,30,Indianwear-Women,blue
kashish,embroidered round neck straight fit womens kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1699,849,50,Indianwear-Women,yellow
haute curry,solid cotton blend round neck womens casual tunic,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",,799,0,Indianwear-Women,grey
global desi,solid comfort fit viscose womens fusion wear pants,"Size:Large,Medium,Small,XX-Large",,2199,0,Indianwear-Women,white
get wrapped,dyed viscose regular length womens scarf,,,449,0,Indianwear-Women,multi
janasya,solid silk party wear designer womens sarees,,3859,1350,65,Indianwear-Women,blue
aurelia,printed polyester round neck womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large",,3999,0,Indianwear-Women,brown
w,printed collar neck viscose womens a-line dress,"Size:6,8,12,14",2799,1399,50,Indianwear-Women,grey
w,womens solid casual pants,"Size:6,8,10,12,14,16",,999,0,Indianwear-Women,black
ziyaa,floral polyester mandarin womens kurta palazzo set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2699,1079,60,Indianwear-Women,pink
w,printed cambric round neck womens straight kurta,"Size:6,8,10,12,14,16,18",,1999,0,Indianwear-Women,green
w,dyed viscose mandarin womens calf length kurta,"Size:6,8,10,12,14,16,18",,1999,0,Indianwear-Women,ecru
janasya,floral polyester blend round neck womens straight fit kurta,"Size:Large,Medium,Small,X-Large,XX-Large",1399,699,50,Indianwear-Women,maroon
ziyaa,floral polyester round neck womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",6232,2492,60,Indianwear-Women,maroon
stop,womens embroidered calf length casual wear kurta,"Size:S,M,L,XL,X-Small",1299,649,50,Indianwear-Women,yellow
janasya,floral silk mandarin womens kurta palazzo set with dupatta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",2999,1499,50,Indianwear-Women,pink
infuse,solid flex mandarin neck womens straight fit kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",899,449,50,Indianwear-Women,teal
janasya,floral crepe v-neck womens straight fit kurta,"Size:Medium,Small,X-Large,XX-Large",1299,649,50,Indianwear-Women,peacock
ziyaa,solid crepe round neck womens kurta palazzo set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2046,818,60,Indianwear-Women,brown
kashish,embroidered round neck a-line womens kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,50,Indianwear-Women,yellow
global desi,solid comfort viscose women fusion wear trouser,"Size:XL,Large,Medium,Small,X-Small",,2399,0,Indianwear-Women,white
aurelia,dyed cotton womens festive dupatta,,,499,0,Indianwear-Women,gold
ziyaa,printed crepe round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1734,606,65,Indianwear-Women,natural
kashish,embroidered round neck straight fit womens kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",999,499,50,Indianwear-Women,grey
kashish,embroidered straight fit viscose blend womens festive pants,"Size:Large,Medium,Small",999,499,50,Indianwear-Women,lime green
aurelia,printed viscose round neck womens ethnic set,Size:XX-Large,4599,2299,50,Indianwear-Women,pink
de moza,solid regular fit cotton womens workwear pants,Size:XXX-Large,,799,0,Indianwear-Women,black
ziyaa,printed crepe boat neck womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1356,610,55,Indianwear-Women,purple
kami kubi,textured cotton blend v neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",1399,489,65,Indianwear-Women,pink
indya,embellished georgette collar neck womens kurta,"Size:Large,Medium,Small,X-Large,X-Small",2400,1200,50,Indianwear-Women,green
aurelia,yarn dyed round neck straight womens kurta,"Size:Large,X-Small",1299,649,50,Indianwear-Women,pink
indya,solid georgette womens ankle length palazzo,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1800,1440,20,Indianwear-Women,pink
haute curry,womens regular fit printed tops,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",799,399,50,Indianwear-Women,lime green
suti,solid cotton mandarin womens straight kurti,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1145,916,20,Indianwear-Women,navy
yuris,printed round neck cotton womens tunic with trousers,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1259,55,Indianwear-Women,multi
fratini,solid skinny fit nr roma womens casual pants,"Size:26,28,30,32,34,36",999,499,50,Indianwear-Women,anthra
aurelia,round neck straight designer womens kurtas,"Size:Large,Medium,Small,X-Small,XX-Large",1299,909,30,Indianwear-Women,blue
global desi,solid viscose cotton v-neck womens kurta,"Size:XL,Large,Medium,Small,X-Small",2599,1299,50,Indianwear-Women,natural
global desi,floral key hole neck straight womens kurta,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2399,1199,50,Indianwear-Women,off white
stop,womens free size printed dupatta,,999,499,50,Indianwear-Women,off white
de moza,dyed regular fit rayon womens casual wear pants,"Size:Large,Medium,Small",1299,779,40,Indianwear-Women,black
infuse,solid flex mandarin neck womens straight fit kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",899,449,50,Indianwear-Women,mustard
kashish,embroidered round neck straight fit womens kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1599,799,50,Indianwear-Women,fuchsia
varanga,printed round neck cotton blend regular fit womens ethnic set,"Size:Medium,Small,X-Large,XX-Large",3999,1399,65,Indianwear-Women,blue
kashish,embroidered mandarin neck a-line womens kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2999,1499,50,Indianwear-Women,blue
varkala silk sarees,multi-colorblock katan silk traditional women kanjivaram saree,,7500,1875,75,Indianwear-Women,coral
juniper,sequins round neck velvet designer women ethnic sets,"Size:Large,Medium,Small,X-Large,XX-Large",4999,2499,50,Indianwear-Women,fuchsia
juniper,round neck rayon flared womens lehenga choli set,"Size:Large,Medium,Small,X-Large,X-Small",3299,1979,40,Indianwear-Women,pink
varanga,printed cotton round neck womens calf length kurta,"Size:Large,Medium,Small,XX-Large",3299,824,75,Indianwear-Women,grey
varanga,round neck womens kurta,"Size:Large,Small,X-Large,XX-Large",4599,1839,60,Indianwear-Women,pink
vastranand,solid zari cotton blend festive wear womens regular saree,,1998,1398,30,Indianwear-Women,blue
aurelia,yarn dyed band neck with slit herringbone stripe womens flared dress,Size:Medium,2299,1149,50,Indianwear-Women,navy
global desi,womens floral tie up neck straight fit top,Size:XX-Large,1899,759,60,Indianwear-Women,mustard
indya,embroidered round neck viscose blend womens regular dress,Size:Small,2400,1200,50,Indianwear-Women,indigo
and,solid cotton round neck womens ethnic set,"Size:14,16",3299,2639,20,Indianwear-Women,wine
w,printed cotton regular fit womens slim pants,"Size:8,10,12,14,16",,1399,0,Indianwear-Women,pink
stop,fitted full length cotton lycra womens leggings,"Size:S,M,L,X-Large,X-Small",499,349,30,Indianwear-Women,natural
global desi,round neck straight womens kurta,"Size:XL,Large,Medium,Small,X-Small,XX-Large",,3299,0,Indianwear-Women,white
aurelia,printed polyester round neck womens ethnic set,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1899,1329,30,Indianwear-Women,yellow
and,solid polyester square neck womens ethnic set,Size:8,3499,1749,50,Indianwear-Women,green
ziyaa,floral round neck rayon womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",3117,1246,60,Indianwear-Women,maroon
w,printed polyester round neck womens knee length kurta,"Size:6,8,10,12,14,16,18",,1699,0,Indianwear-Women,ecru
haute curry,ankle length rayon woven womens pants,"Size:Large,Medium,Small,X-Large",999,499,50,Indianwear-Women,teal
juniper,printed rayon mandarin womens tiered dress,Size:X-Large,2999,1799,40,Indianwear-Women,olive
stop,fitted full length cotton lycra womens churidar,"Size:S,M,L,X-Large,XX-Large",999,699,30,Indianwear-Women,gold
varkala silk sarees,kanchipuram weave zari border and rich zari pallu with contrast blouse piece,,4500,1350,70,Indianwear-Women,multi
de moza,solid skinny fit cotton womens leggings,"Size:4X-Large,Large,Medium,Small,X-Large,XX-Large,XXX-Large",,449,0,Indianwear-Women,white
janasya,womens blue poly crepe kurta (jne1233),"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1399,559,60,Indianwear-Women,blue
indya,reglar fit regular length chanderi womens ethnic maxi skirt,"Size:Small,XX-Large",2850,1425,50,Indianwear-Women,blue
biba,printed round neck cotton womens kurta skirt set,"Size:32,34,38,40,42",6995,5596,20,Indianwear-Women,yellow
global desi,floral v-neck womens kurta,Size:Medium,2599,1559,40,Indianwear-Women,white
kami kubi,textured cotton round neck womens empire line dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2299,804,65,Indianwear-Women,grey
yuris,abstract mandarin cotton womens kurta set,Size:Small,3999,1399,65,Indianwear-Women,multi
myshka,printed cotton blend collar neck womens dress,Size:Small,2499,624,75,Indianwear-Women,multi
janasya,womens light pink poly crepe kurta (jne3451),"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1699,594,65,Indianwear-Women,baby pink
kashish,embroidered mandarian collar a-line fit womens kurta,"Size:Medium,Small,X-Large,X-Small,XX-Large",1999,999,50,Indianwear-Women,off white
w,printed round neck viscose womens calf length kurta,"Size:6,8,10,12,14,16,18",,1999,0,Indianwear-Women,green
indya,embroidered georgette v-neck womens regular fit high slit tunic,Size:X-Large,2500,1250,50,Indianwear-Women,white
global desi,solid cotton round neck womens straight top,"Size:XL,Large,Medium,Small,XX-Large",2299,1839,20,Indianwear-Women,white
w,printed chanderi regular fit womens a line ethnic set,"Size:6,8,10,18",,3999,0,Indianwear-Women,ecru
global desi,round neck straight women kurtas,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2599,1299,50,Indianwear-Women,indigo
indya,reglar fit regular length georgette womens ethnic sari skirt,"Size:Medium,Small,X-Small",3200,1600,50,Indianwear-Women,purple
global desi,solid cotton round neck womens knee length kurta,"Size:Large,Medium,Small,X-Small",1999,1599,20,Indianwear-Women,black
janasya,womens black poly crepe top with palazzo and jacket (set110),"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",3059,1223,60,Indianwear-Women,black
global desi,solid cotton round neck womens knee length kurta,"Size:XL,Large,Medium,Small,X-Small,XX-Large",,2899,0,Indianwear-Women,yellow
varkala silk sarees,banarasi weave jacquard border and pallu with tassels & contrast blouse piece,,5000,1500,70,Indianwear-Women,multi
juniper,solid rayon regular fit womens full length palazzos,"Size:4X-Large,5X-Large,X-Large",1899,949,50,Indianwear-Women,black
neerus,regular chanderi round neck womens regular kurta,"Size:Large,Medium,Small,X-Large,XX-Large",3499,1749,50,Indianwear-Women,yellow
indya,embroidered georgette round neck womens regular kurta,"Size:Large,Medium,Small,X-Large,X-Small",2800,2240,20,Indianwear-Women,green
ziyaa,printed crepe boat neck womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1252,563,55,Indianwear-Women,black
stop,womens embroidered calf length casual wear kurta,"Size:S,M,L,XL,X-Small",1299,649,50,Indianwear-Women,coral
janasya,checks v neck rayon womens regular fit dress,"Size:Large,Medium,Small,X-Small,XX-Large",2449,979,60,Indianwear-Women,turquoise
ziyaa,floral rayon round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1752,700,60,Indianwear-Women,blue
yuris,stripes cotton round neck womens salwar suit,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",3499,1399,60,Indianwear-Women,multi
global desi,womens floral a-line kurta,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2199,879,60,Indianwear-Women,pink
global desi,solid viscose rayon shirt collar womens straight tunic,"Size:XL,Large,Medium,Small,X-Small,XX-Large",1999,1199,40,Indianwear-Women,black
yuris,bandhni cotton round neck womens salwar suit,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",4299,1504,65,Indianwear-Women,multi
yuris,printed mandarin neck cotton womens kurta palazzo set,"Size:Large,Medium,Small,X-Large,XX-Large",3499,1399,60,Indianwear-Women,navy
yuris,solid cotton mandarin womens regular kurta,Size:Small,1499,674,55,Indianwear-Women,multi
stop,solid mandarin collar straight fit womens kurta,"Size:S,M,L,XL,X-Small,XX-Large",1299,649,50,Indianwear-Women,sage
yuris,floral cotton round neck womens kurta set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",3999,1399,65,Indianwear-Women,pista green
global desi,solid viscose round neck women straight tunic,"Size:XL,Large,Medium,Small,X-Small",1999,1399,30,Indianwear-Women,indigo
haute curry,printed lapel collar rayon womens a-line dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1499,749,50,Indianwear-Women,green
infuse,embroidered cotton womens full length palazzos,"Size:Large/X-Large,Small/Medium",1699,679,60,Indianwear-Women,red
juniper,solid silk blend mandarin womens regular fit kurta,"Size:Large,Medium,Small,X-Large,XX-Large",3099,1549,50,Indianwear-Women,green
juniper,womens gold cotton solid cigarette pants with side pocket,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1799,719,60,Indianwear-Women,gold
vastranand,solid zari net festive wear womens regular saree,,1995,1396,30,Indianwear-Women,yellow
kashish,embroidered mandarin neck a-line womens kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,50,Indianwear-Women,yellow
varanga,mandarin collar womens kurta,"Size:Medium,Small,X-Large",1799,809,55,Indianwear-Women,mustard
juniper,ethnic motifs round neck rayon womens flared dress,"Size:Large,Medium,Small,X-Large",3599,1259,65,Indianwear-Women,green
vastranand,solid zari net festive wear womens regular saree,,1998,1398,30,Indianwear-Women,blue
vastranand,solid zari silk blend festive wear womens regular saree,,4599,2069,55,Indianwear-Women,grey
juniper,womens baby pink cotton voile embroidered straight kurta with cotton sharara,Size:XX-Large,,3799,0,Indianwear-Women,baby pink
vastranand,solid zari cotton blend festive wear womens regular saree,,4545,2272,50,Indianwear-Women,navy
haute curry,printed ankle length casual wear lapel collar shirt dress,"Size:Large,Medium,Small,X-Small,XX-Large",1499,749,50,Indianwear-Women,turquoise
varanga,zari v- neck silk blend designer womens ethnic set,"Size:Large,Medium,Small,X-Small",5599,1679,70,Indianwear-Women,wine
aurelia,printed band collar straight womens kurta,Size:Small,1199,839,30,Indianwear-Women,wine
janasya,solid pure cotton womens palazzo pants,"Size:Small,X-Small",1499,599,60,Indianwear-Women,olive
global desi,striped round neck womens kurta,Size:XX-Large,2399,1439,40,Indianwear-Women,white
neerus,printed rayon round neck womens straight kurta,Size:Medium,1999,1599,20,Indianwear-Women,green
juniper,printed round neck a line designer women kurtas,Size:X-Small,2699,809,70,Indianwear-Women,navy
varanga,womens black and golden quirky block printed crop-top with short ruffle sleeves,"Size:Large,X-Large",1399,559,60,Indianwear-Women,black
stop,womens regular fit printed face masks,,399,199,50,Indianwear-Women,multi
stop,full length cotton lycra knitted womens churidar,"Size:S,M,L,X-Large,XX-Large",499,349,30,Indianwear-Women,white
indya,floral cotton collar neck womens midi dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2600,1300,50,Indianwear-Women,green
w,printed cambric round neck womens ethnic set,"Size:6,8,10,12,14,16,18",,5599,0,Indianwear-Women,green
w,solid cotton flex regular fit womens casual slim pants,"Size:6,8,10,12,14,16,18",,1399,0,Indianwear-Women,off white
haute curry,solid cotton blend round neck womens casual tunic,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",,799,0,Indianwear-Women,pink
janasya,printed silk blend festive wear womens saree with blouse piece,,2089,940,55,Indianwear-Women,blue
ziyaa,geometric mandarin polyester womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",4132,1652,60,Indianwear-Women,blue
ziyaa,printed rayon round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1457,582,60,Indianwear-Women,black
w,round neck french crepe designer womens ethnic set,"Size:6,8,10,16",4999,2499,50,Indianwear-Women,yellow
ziyaa,floral polyester round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1727,690,60,Indianwear-Women,pink
yuris,gotta patti round neck cotton womens kurta palazzo set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",3499,1574,55,Indianwear-Women,pink
janasya,printed silk blend festive wear womens saree with blouse piece,,2089,940,55,Indianwear-Women,blue
janasya,printed silk festive wear womens saree with blouse piece,,3379,1351,60,Indianwear-Women,peacock
indya,floral regular fit georgette womens festive wear sharara,"Size:Large,Medium,Small,X-Large,X-Small",2200,1100,50,Indianwear-Women,green
get wrapped,embroidered regular length polyester womens casual scarf,,,399,0,Indianwear-Women,blue
