BrandName,Details,Sizes,MRP,SellPrice,Discount,Category,Colour
haute curry,mandarin neck rayon regular womens dress,"Size:Large,Medium,Small,X-Small,XX-Large",1499.0,749.0,50.0,dress,grey
kashish,embroidered viscose blend round neck womens festive set,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3499.0,1749.0,50.0,festive set,yellow
kashish,embroidered viscose blend mandarin womens straight kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999.0,999.0,50.0,straight kurta,rose
kashish,embroidered viscose blend mandarin womens straight kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999.0,999.0,50.0,straight kurta,black
kashish,embroidered viscose blend round neck womens calf length kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1599.0,799.0,50.0,calf length kurta,purple
juniper,printed rayon round neck womens flared dress,"Size:Large,Medium,Small,X-Large",2499.0,999.0,60.0,flared dress,peacock
biba,printed round neck straight fit womens kurta,"Size:32,34,36,38,40,42",1299.0,779.0,40.0,kurta,pink
juniper,printed round neck satin womens flared dress,"Size:Large,Medium,Small,X-Large,X-Small",2799.0,979.0,65.0,flared dress,maroon
yuris,bandhni cotton mandarin womens regular kurta,"Size:Large,Medium,Small,X-Large,XX-Large",1399.0,629.0,55.0,regular kurta,multi
kashish,solid viscose blend straight fit womens festive pants,"Size:2XL/3XL,Large/X-Large,Small/Medium",799.0,399.0,50.0,festive pants,green
haute curry,solid & embroidered shirt collar regular womens tunics & tops,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",899.0,449.0,50.0,tunics & tops,grey
infuse,solid mandarin viscose womens calf length kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299.0,649.0,50.0,calf length kurta,olive
yuris,stripes round neck cotton womens kurta set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",4299.0,1504.0,65.0,kurta set,multi
haute curry,printed rayon round neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",899.0,449.0,50.0,regular top,navy
juniper,embroidered cotton round neck womens flared dress,Size:X-Large,1899.0,1044.0,45.0,flared dress,blush
stop,printed rayon mandarin womens knee length kurta,"Size:S,M,L,X-Large,X-Small,XX-Large,XXX-Large",899.0,629.0,30.0,knee length kurta,navy
myshka,printed georgette round neck womens kurta palazzo set,",Medium,Small,X-Large,XX-Large",5999.0,1499.0,75.0,kurta palazzo set,red
juniper,floral chiffon square neck womens flared dress,"Size:Large,Medium,Small,X-Large",2999.0,899.0,70.0,flared dress,green
juniper,embroidered chanderi round neck womens kurta palazzo set,"Size:Large,Medium,Small,X-Large",4199.0,1679.0,60.0,kurta palazzo set,red
yuris,printed v-neck cotton womens kaftan with trousers,"Size:Medium,X-Large,XX-Large",2799.0,1259.0,55.0,kaftan with trousers,multi
juniper,printed georgette round neck womens flared dress,"Size:Large,Medium,Small,X-Large",3099.0,1394.0,55.0,flared dress,multi
mothercare,printed rayon mandarin womens kurti,"Size:Medium,Small,X-Large,XX-Large",1399.0,699.0,50.0,kurti,blue
kashish,embroidered viscose blend mandarin womens festive set,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2799.0,1399.0,50.0,festive set,lime green
kashish,embroidered viscose blend round neck womens calf length kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1599.0,799.0,50.0,calf length kurta,blue
juniper,floral round neck rayon womens a-line dress,"Size:Large,Medium,Small,X-Large,X-Small",2499.0,999.0,60.0,a-line dress,green
kashish,embroidered viscose blend mandarin womens festive set,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3299.0,1649.0,50.0,festive set,pink
juniper,geometric rayon mandarin womens kurta palazzo set,"Size:Large,Medium,Small,X-Large",2999.0,899.0,70.0,kurta palazzo set,peach
kashish,embroidered viscose blend mandarin womens festive set,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2799.0,1399.0,50.0,festive set,yellow
myshka,embroidered silk blend round neck womens kurta palazzo set,"Size:Medium,Small,X-Large,XX-Large",5999.0,1499.0,75.0,kurta palazzo set,navy
infuse,solid mandarin viscose womens calf length kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299.0,649.0,50.0,calf length kurta,natural
stop,womens printed knee length daily wear kurta,"Size:S,X-Small",799.0,399.0,50.0,printed knee length daily wear kurta,green
myshka,printed chanderi round neck womens kurta palazzo set,"Size:Large,Medium,Small,XX-Large",4999.0,749.0,85.0,kurta palazzo set,green
varanga,gotta patti printed silk v-neck womens regular fit kurta,"Size:Large,Medium,Small,X-Large,XX-Large",2799.0,839.0,70.0,regular fit kurta,pink
haute curry,full length flex woven womens pants,"Size:Large,Medium,Small,X-Large",1299.0,649.0,50.0,pants,grey
varanga,embellished round neck cotton womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large",2999.0,899.0,70.0,straight kurta,blue
infuse,printed shirt collar rayon womens shirt dress,"Size:Medium,Small,X-Small",1199.0,479.0,60.0,shirt dress,olive
aurelia,printed viscose round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1399.0,979.0,30.0,straight kurta,red
stop,mandarin collar womens kurta,"Size:S,M,L,X-Large,X-Small,XX-Large",1199.0,479.0,60.0,kurta,mustard
haute curry,round neck cotton slub regular womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1499.0,749.0,50.0,dress,peach
haute curry,embroidered flex collar neck womens casual tunic,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",899.0,449.0,50.0,casual tunic,mint
kashish,embroidered viscose blend mandarin womens gathered kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999.0,999.0,50.0,gathered kurta,rose
stop,printed cotton mandarin womens knee length kurta,"Size:S,M,L,X-Large,X-Small,XX-Large,XXX-Large",799.0,399.0,50.0,knee length kurta,sky blue
stop,solid flex womens full length palazzos,"Size:Large/X-Large,Small/Medium,XX-Large/XXX-Large",799.0,319.0,60.0,full length palazzos,yellow
juniper,printed rayon collar neck womens tiered dress,"Size:Large,Medium,Small,X-Large,XX-Large",3099.0,1549.0,50.0,tiered dress,cream
stop,printed cotton mandarin womens knee length kurta,"Size:XL,Large,Medium,Small,X-Small,XX-Large,XXX-Large",899.0,629.0,30.0,knee length kurta,fuschia
infuse,printed v neck regular fit womens tunic,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1799.0,899.0,50.0,tunic,multi
stop,printed rayon round neck womens tunic,"Size:XL,Large,Medium,Small,XX-Large",999.0,499.0,50.0,tunic,fuchsia
infuse,solid mandarin viscose womens calf length kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299.0,649.0,50.0,calf length kurta,coral
infuse,printed rayon mandarin neck womens high low tunic,"Size:Large,Medium,Small",999.0,399.0,60.0,high low tunic,red
kashish,embroidered viscose blend round neck womens a-line kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2499.0,1249.0,50.0,a-line kurta,green
infuse,solid rayon dobby mandarin neck womens high low tunic,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",999.0,399.0,60.0,high low tunic,coral
infuse,solid mandarin viscose womens calf length kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299.0,649.0,50.0,calf length kurta,charcoal
stop,printed cotton mandarin womens knee length kurta,"Size:S,M,L,X-Large,X-Small,XX-Large,XXX-Large",799.0,559.0,30.0,knee length kurta,indigo
kashish,embroidered viscose blend mandarin womens a-line kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999.0,999.0,50.0,a-line kurta,sea green
kashish,embroidered viscose blend round neck womens festive set,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3499.0,1749.0,50.0,festive set,natural
ziyaa,floral round neck crepe womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2010.0,703.0,65.0,ethnic set,pink
juniper,embroidered mandarin rayon womens kurta pant set,"Size:Large,Medium,Small,X-Large,XX-Large",2499.0,874.0,65.0,kurta pant set,pink
juniper,embroidered rayon round neck womens straight kurta,"Size:Large,Medium,Small,X-Large",2599.0,779.0,70.0,straight kurta,mustard
yuris,ethnic motifs round neck cotton womens kurta set,"Size:Large,Medium,Small,X-Large,XX-Large",3999.0,1399.0,65.0,kurta set,multi
stop,printed mandarin collar straight fit womens kurta,"Size:S,M,L,X-Large,X-Small,XX-Large,XXX-Large",799.0,399.0,50.0,kurta,green
biba,printed cotton v-neck womens salwar kurta dupatta set,"Size:32,34,36,38,40,42",3999.0,2799.0,30.0,salwar kurta dupatta set,coral
biba,printed v neck cotton womens kurta palazzo,"Size:32,34,36,38,40,42",3599.0,2519.0,30.0,kurta palazzo,sky blue
myshka,printed cotton square neck womens regular kurta,"Size:Large,Medium,Small,X-Large,XX-Large",2999.0,749.0,75.0,regular kurta,navy
infuse,solid mandarin viscose womens calf length kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299.0,649.0,50.0,calf length kurta,black
kashish,embroidered viscose blend mandarin womens ethnic set,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2999.0,1499.0,50.0,ethnic set,yellow
juniper,womens mint georgette printed anarkali kurta with poly crepe straight palazzo,"Size:Large,Medium,Small,X-Large,X-Small",4499.0,2249.0,50.0,mint georgette printed anarkali kurta with poly crepe straight palazzo,mint
stop,solid cotton lycra womens full length palazzos,"Size:Large/X-Large,Small/Medium,XX-Large/XXX-Large",999.0,399.0,60.0,full length palazzos,navy
kashish,embroidered viscose blend round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1599.0,799.0,50.0,straight kurta,peach
ziyaa,geometric round neck polyester womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2847.0,996.0,65.0,ethnic set,cream
infuse,printed viscose full length womens palazzo,"Size:Large,Medium,Small,X-Large",1099.0,549.0,50.0,palazzo,black
kashish,embroidered viscose blend round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1599.0,799.0,50.0,straight kurta,pink
juniper,printed cotton v neck womens flared dress,"Size:Large,Medium,Small",2599.0,1299.0,50.0,flared dress,purple
ziyaa,floral mandarin crepe womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2990.0,1196.0,60.0,ethnic set,pink
myshka,solid cotton round neck womens kurta palazzo set,",Medium,Small,X-Large,XX-Large",3999.0,999.0,75.0,kurta palazzo set,navy
ziyaa,floral v-neck rayon womens salwar kurta and dupatta set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",4377.0,1750.0,60.0,salwar kurta and dupatta set,cream
juniper,printed cotton mandarin womens a line tunic,"Size:Large,Medium,Small,X-Large",1299.0,649.0,50.0,a line tunic,pink
infuse,floral round neck regular fit womens tunic,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1499.0,749.0,50.0,tunic,pink
kashish,embroidered round neck straight fit womens kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1599.0,799.0,50.0,kurta,maroon
kashish,embroidered viscose blend round neck womens festive set,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3499.0,1749.0,50.0,festive set,blue
ziyaa,floral polyester round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1987.0,794.0,60.0,straight kurta,peacock
stop,printed cotton womens 3/4th sleeves kurta,"Size:S,M,L,X-Large,X-Small,XX-Large",1499.0,749.0,50.0,3/4th sleeves kurta,peach
infuse,solid mandarin viscose womens calf length kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299.0,649.0,50.0,calf length kurta,sage
stop,printed cotton mandarin womens knee length kurta,"Size:XL,Large,Medium,Small,X-Small,XX-Large,XXX-Large",899.0,629.0,30.0,knee length kurta,olive
yuris,bandhni cotton round neck womens regular kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1399.0,629.0,55.0,regular kurta,multi
stop,printed rayon round neck womens tunic,"Size:XL,Large,Medium,Small,XX-Large",999.0,499.0,50.0,tunic,purple
kashish,embroidered viscose blend round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999.0,999.0,50.0,straight kurta,off white
infuse,printed rayon mandarin neck womens high low tunic,"Size:Medium,Small",999.0,399.0,60.0,high low tunic,blue
juniper,printed rayon round neck womens flared dress,"Size:Large,Medium,Small,X-Large,XX-Large",2799.0,979.0,65.0,flared dress,mustard
myshka,printed round neck womens tunic,",Medium,Small,X-Large,XX-Large",1999.0,599.0,70.0,tunic,off white
biba,printed v neck flared womens kurta,"Size:36,38,40,42",1999.0,1199.0,40.0,kurta,green
stop,printed rayon v neck womens tunic,"Size:XL,Large,Medium,Small,XX-Large",999.0,499.0,50.0,tunic,navy
varanga,printed cotton round neck womens regular fit kurta,"Size:Large,Medium,Small,X-Large,XX-Large",2199.0,659.0,70.0,regular fit kurta,mustard
stop,rayon womens 3/4th sleeves kurta,"Size:S,M,L,X-Large,X-Small,XX-Large",1199.0,599.0,50.0,3/4th sleeves kurta,indigo
ziyaa,printed round neck rayon womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2430.0,972.0,60.0,ethnic set,pink
stop,solid straight fit cotton lycra womens casual wear pants,"Size:S,X-Small",899.0,359.0,60.0,casual wear pants,red
biba,printed round neck rayon womens kurta,"Size:32,34,36,38,40,42",1799.0,1439.0,20.0,kurta,pink
infuse,solid viscose blend mandarin neck womens a-line kurta,"Size:Large,Medium,Small,X-Large,X-Small",999.0,499.0,50.0,a-line kurta,peach
yuris,solid regular fit cotton womens western trousers,"Size:28,30,32,34,36,38",1699.0,594.0,65.0,western trousers,navy
stop,solid rayon collar neck womens casual tunic,"Size:XL,Large,Medium,Small,XX-Large",999.0,499.0,50.0,casual tunic,off white
juniper,printed rayon mandarin womens flared dress,"Size:Large,Medium,Small,X-Large,XX-Large",3699.0,1479.0,60.0,flared dress,cream
juniper,printed cotton mandarin womens straight tunic,"Size:Large,Medium,Small,X-Large",1499.0,674.0,55.0,straight tunic,sky blue
myshka,printed cotton round neck womens kurta palazzo set,"Size:Large,Medium,Small,X-Large,XX-Large",5499.0,1099.0,80.0,kurta palazzo set,multi
myshka,printed polyester round neck womens dress,"Size:Large,Medium,Small,X-Large,XX-Large",1599.0,479.0,70.0,dress,navy
stop,solid flared fit rayon womens casual wear palazzo,"Size:Large/X-Large,Small/Medium,XX-Large/XXX-Large",799.0,319.0,60.0,casual wear palazzo,grey
indya,embellished cotton round neck womens kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3400.0,2720.0,20.0,kurta,pink
infuse,printed rayon mandarin neck womens high low tunic,"Size:Large,Medium,Small,X-Large,X-Small",999.0,399.0,60.0,high low tunic,coral
kashish,embroidered viscose blend round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1599.0,799.0,50.0,straight kurta,grey
juniper,printed rayon round neck womens flared dress,"Size:Large,Medium,Small,X-Large",2499.0,999.0,60.0,flared dress,red
kashish,embroidered viscose blend round neck womens calf length kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1599.0,799.0,50.0,calf length kurta,olive
juniper,solid cotton mandarin womens a line kurta,"Size:Large,Medium,Small,X-Large",1699.0,849.0,50.0,a line kurta,purple
ziyaa,geometric round neck georgette womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2077.0,934.0,55.0,ethnic set,black
myshka,printed cotton round neck womens kurta palazzo set,"Size:Large,Medium,Small,XX-Large",2999.0,899.0,70.0,kurta palazzo set,pink
varanga,embellished round neck cotton womens ethnic set,"Size:Large,Medium,Small,X-Large,X-Small",7999.0,2399.0,70.0,ethnic set,yellow
varanga,zari round neck straight designer womens kurtas,"Size:Large,Medium,Small,X-Large,XX-Large",2999.0,899.0,70.0,kurtas,blue
myshka,printed cotton round neck womens regular kurta,"Size:Large,Medium,Small",1499.0,449.0,70.0,regular kurta,brown
yuris,floral round neck cotton womens kurta set,"Size:Medium,Small,X-Large,XXX-Large",3999.0,1399.0,65.0,kurta set,multi
infuse,solid mandarin viscose womens calf length kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299.0,649.0,50.0,calf length kurta,mint
infuse,printed shirt collar rayon womens shirt dress,"Size:Small,X-Small",1199.0,479.0,60.0,shirt dress,maroon
infuse,printed rayon mandarin neck womens high low tunic,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",999.0,399.0,60.0,high low tunic,black
myshka,printed cotton mandarin womens kurta palazzo set,"Size:Large,Medium,Small,X-Large,XX-Large",2999.0,749.0,75.0,kurta palazzo set,multi
infuse,printed cambric mandarin neck womens princess line shirt top,"Size:Large,Medium,Small,X-Small",1199.0,359.0,70.0,princess line shirt top,teal
stop,embroidered rayon womens full length palazzo,"Size:Large/X-Large,Small/Medium,XX-Large/XXX-Large",999.0,399.0,60.0,full length palazzo,grey
infuse,printed round neck regular fit womens kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299.0,649.0,50.0,kurta,navy
stop,printed mandarin collar straight fit womens kurta,"Size:S,M,L,X-Large,X-Small,XXX-Large",799.0,399.0,50.0,kurta,olive
stop,printed rayon round neck womens tunic,"Size:XL,Large,Medium,Small,XX-Large",999.0,499.0,50.0,tunic,grey
sanaa,printed rayon mandarin womens kurti,"Size:Large,Medium,Small,XX-Large",1049.0,524.0,50.0,kurti,navy
infuse,printed rayon crape round neck womens pin tuck top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",699.0,349.0,50.0,pin tuck top,grey
haute curry,round neck rayon regular womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1499.0,749.0,50.0,dress,mint
ziyaa,printed collar neck crepe womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2536.0,887.0,65.0,ethnic set,black
yuris,floral cotton round neck womens salwar suit,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",3499.0,1399.0,60.0,salwar suit,multi
haute curry,all over print shirt collar regular womens tunics & tops,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",999.0,499.0,50.0,tunics & tops,peach
haute curry,solid round neck regular womens tunics & tops,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",699.0,349.0,50.0,tunics & tops,peach
indya,printed chiffon v neck womens kurta,"Size:Large,Small,X-Large,XX-Large",2950.0,2360.0,20.0,kurta,yellow
biba,printed round neck straight fit womens kurta,"Size:32,34,36,38,40,42,46",1599.0,959.0,40.0,kurta,indigo
stop,printed mandarin collar straight fit womens kurta,"Size:S,M,L,X-Large,X-Small,XXX-Large",799.0,399.0,50.0,kurta,peach
infuse,printed round neck rayon womens strap dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",999.0,399.0,60.0,strap dress,olive
ziyaa,floral mandarin crepe womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",3233.0,1131.0,65.0,ethnic set,black
juniper,floral rayon moss collar neck womens a line dress,"Size:Large,Medium,Small",3499.0,874.0,75.0,a line dress,black
indya,embellished georgette round neck womens kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3200.0,1600.0,50.0,kurta,grey
biba,printed cotton round neck womens salwar kurta dupatta set,"Size:32,34,36,38,42",4995.0,3496.0,30.0,salwar kurta dupatta set,pink
ziyaa,printed crepe round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1523.0,533.0,65.0,straight kurta,black
janasya,printed mandarin regular fit womens tunic,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1398.0,699.0,50.0,tunic,mustard
juniper,womens maroon rayon gold foil print asymmetric dress with belt & functional pockets,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2098.0,1049.0,50.0,maroon rayon gold foil print asymmetric dress with belt & functional pockets,maroon
biba,printed v neck cotton womens kurta palazzo,"Size:32,34,36,38,40,42",3799.0,2659.0,30.0,kurta palazzo,peacock
stop,embroidered rayon round neck womens regular tunic,"Size:XL,Large,Medium,Small,XX-Large",1499.0,749.0,50.0,regular tunic,lavender
ziyaa,embellished rayon mandarin womens salwar kurta dupatta set,"Size:Large,X-Large,XX-Large,XXX-Large",3621.0,1448.0,60.0,salwar kurta dupatta set,maroon
stop,embroidered rayon womens full length palazzo,"Size:Large/X-Large,Small/Medium,XX-Large/XXX-Large",999.0,399.0,60.0,full length palazzo,black
kashish,embroidered viscose blend round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1599.0,799.0,50.0,straight kurta,blue
juniper,embroidered rayon round neck womens straight kurta,"Size:Large,Medium,Small,X-Large",2299.0,689.0,70.0,straight kurta,wine
haute curry,full length cotton woven womens pants,"Size:Large,Medium,Small,X-Large,XX-Large",1199.0,599.0,50.0,pants,pink
janasya,chevron crepe round neck womens kurta palazzo set,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",2949.0,1327.0,55.0,kurta palazzo set,yellow
varanga,printed round neck cotton womens a-line kurta,"Size:Large,Medium,Small,X-Large,X-Small",3999.0,1399.0,65.0,a-line kurta,rust
stop,printed cambric round neck womens calf length kurta,"Size:S,M,L,X-Large,X-Small",1499.0,749.0,50.0,calf length kurta,off white
varanga,embroidered round neck silk blend womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large",6999.0,1749.0,75.0,ethnic set,red
ziyaa,floral crepe round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1458.0,656.0,55.0,straight kurta,black
varanga,mandarin flared designer womens kurtas,"Size:Large,Medium,Small,X-Large,XX-Large",3599.0,1079.0,70.0,kurtas,mustard
kashish,embroidered viscose blend round neck womens straight kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999.0,999.0,50.0,straight kurta,natural
stop,embroidered flared fit cotton womens casual wear palazzo,"Size:Large/X-Large,Small/Medium,XX-Large/XXX-Large",999.0,399.0,60.0,casual wear palazzo,maroon
juniper,printed georgette round neck womens tiered dress,"Size:Large,Medium",3399.0,1529.0,55.0,tiered dress,yellow
juniper,printed silk round neck womens salwar kurta dupatta set,"Size:Large,Medium,Small,X-Large",4799.0,1919.0,60.0,salwar kurta dupatta set,red
varanga,printed v-neck cotton womens straight kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2999.0,899.0,70.0,straight kurta,mustard
ziyaa,floral mandarin rayon womens ethnic set,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2435.0,974.0,60.0,ethnic set,peacock
yuris,stripes cotton boat neck womens regular kurta,"Size:XX-Large,XXX-Large",1599.0,799.0,50.0,regular kurta,multi
stop,solid flared fit rayon womens casual wear palazzo,"Size:Large/X-Large,Small/Medium,XX-Large/XXX-Large",799.0,319.0,60.0,casual wear palazzo,maroon
aurelia,solid cotton flex mandarin womens straight kurta,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1049.0,629.0,40.0,straight kurta,blue
myshka,solid cotton round neck womens kurta palazzo set,"Size:Large,Medium,Small,X-Large,XX-Large",3999.0,599.0,85.0,kurta palazzo set,navy
juniper,embroidered chiffon round neck womens tiered kurta,"Size:X-Large,XX-Large",2599.0,1299.0,50.0,tiered kurta,blue
sanaa,printed rayon mandarin womens kurti,"Size:Medium,Small,XX-Large",1699.0,849.0,50.0,kurti,mustard
stop,solid rayon round neck womens calf length kurta,"Size:XL,Large,Medium,Small,X-Small,XX-Large",999.0,399.0,60.0,calf length kurta,blue
biba,printed cotton round neck womens kurta palazzo set,"Size:32,34,36,38,40,42",2599.0,1559.0,40.0,kurta palazzo set,dusty rose
stop,mandarin collar womens kurta,"Size:S,M,L,X-Large,X-Small,XX-Large",1199.0,479.0,60.0,kurta,teal
indya,stripes cotton collar neck womens midi dress,"Size:Large,Medium,Small,X-Large,X-Small",1950.0,975.0,50.0,midi dress,blue
juniper,womens black rayon gold foil print flared palazzo,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1699.0,679.0,60.0,black rayon gold foil print flared palazzo,black
juniper,printed georgette round neck womens flared dress,"Size:Large,Medium,Small,X-Large",2299.0,1034.0,55.0,flared dress,gold
janasya,floral round neck regular fit womens kurta,"Size:Medium,Small,X-Small,XX-Large",1649.0,659.0,60.0,kurta,blue
juniper,printed rayon round neck womens straight kurta,"Size:Large,Medium",1699.0,764.0,55.0,straight kurta,pink
haute curry,printed round neck regular womens tunics & tops,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",699.0,349.0,50.0,tunics & tops,green
stop,printed rayon womens 3/4th sleeves kurta,"Size:S,M,L,X-Large,X-Small,XX-Large",1199.0,479.0,60.0,3/4th sleeves kurta,teal
haute curry,lapel collar rayon regular womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299.0,649.0,50.0,dress,yellow
myshka,printed cotton round neck womens kurta palazzo set,"Size:Large,Medium,Small,X-Large",2999.0,749.0,75.0,kurta palazzo set,brown
stop,printed cotton mandarin womens knee length kurta,"Size:XL,Large,Medium,Small,X-Small,XX-Large,XXX-Large",799.0,559.0,30.0,knee length kurta,grey
myshka,printed cotton blend round neck womens kurta palazzo set,",Medium,Small,X-Large,XX-Large",3299.0,824.0,75.0,kurta palazzo set,black
infuse,printed cotton mandarin neck womens straight fit kurta,"Size:Large,Medium,Small,X-Large,X-Small",799.0,319.0,60.0,straight fit kurta,maroon
haute curry,round neck rayon regular womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1499.0,749.0,50.0,dress,navy
stop,v neck womens kurta,"Size:S,M,L,X-Large,X-Small,XX-Large",1199.0,599.0,50.0,kurta,peach
juniper,embroidered chanderi round neck womens kurta palazzo set,"Size:Large,Medium,Small,X-Large",4199.0,1679.0,60.0,kurta palazzo set,blue
stop,solid cotton lycra womens full length palazzos,"Size:Large/X-Large,Small/Medium,XX-Large/XXX-Large",999.0,399.0,60.0,full length palazzos,natural
juniper,mandarin neck rayon a-line womens salwar kurta dupatta set,"Size:Large,Medium,X-Large,X-Small,XX-Large",3646.0,2187.0,40.0,salwar kurta dupatta set,green
myshka,solid cotton regular fit womens casual trousers,"Size:Large,Medium,Small,X-Large,XX-Large",1099.0,494.0,55.0,casual trousers,black
biba,womens grey cotton straight kurta,"Size:32,34",1299.0,649.0,50.0,grey cotton straight kurta,grey
juniper,embroidered rayon round neck womens kurta palazzo set,"Size:Large,Medium,Small,X-Large",3899.0,1559.0,60.0,kurta palazzo set,red
myshka,printed round neck womens kurti,",Medium,Small,X-Large,XX-Large",3999.0,799.0,80.0,kurti,purple
stop,solid flex womens full length palazzos,Size:Small/Medium,799.0,319.0,60.0,full length palazzos,black
stop,printed rayon womens full length palazzo,"Size:2XL/3XL,Large/X-Large,Small/Medium",899.0,449.0,50.0,full length palazzo,grey
juniper,floral mandarin neck chiffon womens tiered dress,"Size:Large,Medium,Small",2098.0,1678.0,20.0,tiered dress,black
biba,printed round neck a-line womens kurta,Size:38,2599.0,1299.0,50.0,kurta,black
ziyaa,printed rayon mandarin womens straight kurta,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1970.0,788.0,60.0,straight kurta,black
myshka,printed round neck womens kurti,"Size:Medium,Small,XX-Large",2499.0,749.0,70.0,kurti,multi
haute curry,lapel collar rayon flex regular womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299.0,649.0,50.0,dress,peach
sanaa,printed rayon mandarin womens kurti,"Size:Large,Medium,Small,XX-Large",999.0,499.0,50.0,kurti,red
stop,printed cotton mandarin womens knee length kurta,"Size:S,M,L,X-Large,X-Small,XX-Large,XXX-Large",799.0,559.0,30.0,knee length kurta,maroon
